Year,Month,Day,date,discharge (mm)
1970,8,24,8/24/1970,1.181
1970,8,25,8/25/1970,1.096
1970,8,26,8/26/1970,1.039
1970,8,27,8/27/1970,1.011
1970,8,28,8/28/1970,0.982
1970,8,29,8/29/1970,1.001
1970,8,30,8/30/1970,0.973
1970,8,31,8/31/1970,0.926
1970,9,1,9/1/1970,0.897
1970,9,2,9/2/1970,1.275
1970,9,3,9/3/1970,1.077
1970,9,4,9/4/1970,1.181
1970,9,5,9/5/1970,2.04
1970,9,6,9/6/1970,1.105
1970,9,7,9/7/1970,1.011
1970,9,8,9/8/1970,2.116
1970,9,9,9/9/1970,1.578
1970,9,10,9/10/1970,1.237
1970,9,11,9/11/1970,1.124
1970,9,12,9/12/1970,1.039
1970,9,13,9/13/1970,1.001
1970,9,14,9/14/1970,0.954
1970,9,15,9/15/1970,0.935
1970,9,16,9/16/1970,0.916
1970,9,17,9/17/1970,0.907
1970,9,18,9/18/1970,0.897
1970,9,19,9/19/1970,1.039
1970,9,20,9/20/1970,1.049
1970,9,21,9/21/1970,0.945
1970,9,22,9/22/1970,0.907
1970,9,23,9/23/1970,0.869
1970,9,24,9/24/1970,0.841
1970,9,25,9/25/1970,1.521
1970,9,26,9/26/1970,1.209
1970,9,27,9/27/1970,1.086
1970,9,28,9/28/1970,0.945
1970,9,29,9/29/1970,0.86
1970,9,30,9/30/1970,0.841
1970,10,1,10/1/1970,0.822
1970,10,2,10/2/1970,0.822
1970,10,3,10/3/1970,0.784
1970,10,4,10/4/1970,0.746
1970,10,5,10/5/1970,0.746
1970,10,6,10/6/1970,0.737
1970,10,7,10/7/1970,0.746
1970,10,8,10/8/1970,0.775
1970,10,9,10/9/1970,1.19
1970,10,10,10/10/1970,2.031
1970,10,11,10/11/1970,1.266
1970,10,12,10/12/1970,1.001
1970,10,13,10/13/1970,0.954
1970,10,14,10/14/1970,1.795
1970,10,15,10/15/1970,1.426
1970,10,16,10/16/1970,1.134
1970,10,17,10/17/1970,1.02
1970,10,18,10/18/1970,0.973
1970,10,19,10/19/1970,0.964
1970,10,20,10/20/1970,3.089
1970,10,21,10/21/1970,2.04
1970,10,22,10/22/1970,1.596
1970,10,23,10/23/1970,1.436
1970,10,24,10/24/1970,1.672
1970,10,25,10/25/1970,1.606
1970,10,26,10/26/1970,1.436
1970,10,27,10/27/1970,1.37
1970,10,28,10/28/1970,1.36
1970,10,29,10/29/1970,6.282
1970,10,30,10/30/1970,8.898
1970,10,31,10/31/1970,5.828
1970,11,1,11/1/1970,4.204
1970,11,2,11/2/1970,3.769
1970,11,3,11/3/1970,3.316
1970,11,4,11/4/1970,3.023
1970,11,5,11/5/1970,2.815
1970,11,6,11/6/1970,2.645
1970,11,7,11/7/1970,2.513
1970,11,8,11/8/1970,2.418
1970,11,9,11/9/1970,2.362
1970,11,10,11/10/1970,4.081
1970,11,11,11/11/1970,2.853
1970,11,12,11/12/1970,2.721
1970,11,13,11/13/1970,2.645
1970,11,14,11/14/1970,2.787
1970,11,15,11/15/1970,2.579
1970,11,16,11/16/1970,2.447
1970,11,17,11/17/1970,2.38
1970,11,18,11/18/1970,2.38
1970,11,19,11/19/1970,2.362
1970,11,20,11/20/1970,3.07
1970,11,21,11/21/1970,2.484
1970,11,22,11/22/1970,2.409
1970,11,23,11/23/1970,2.343
1970,11,24,11/24/1970,2.267
1970,11,25,11/25/1970,2.239
1970,11,26,11/26/1970,2.201
1970,11,27,11/27/1970,2.163
1970,11,28,11/28/1970,2.154
1970,11,29,11/29/1970,2.135
1970,11,30,11/30/1970,2.116
1970,12,1,12/1/1970,2.078
1970,12,2,12/2/1970,2.05
1970,12,3,12/3/1970,2.031
1970,12,4,12/4/1970,1.974
1970,12,5,12/5/1970,1.936
1970,12,6,12/6/1970,1.918
1970,12,7,12/7/1970,1.889
1970,12,8,12/8/1970,1.889
1970,12,9,12/9/1970,1.88
1970,12,10,12/10/1970,1.88
1970,12,11,12/11/1970,1.918
1970,12,12,12/12/1970,2.815
1970,12,13,12/13/1970,2.069
1970,12,14,12/14/1970,1.955
1970,12,15,12/15/1970,1.889
1970,12,16,12/16/1970,2.853
1970,12,17,12/17/1970,2.324
1970,12,18,12/18/1970,2.163
1970,12,19,12/19/1970,2.088
1970,12,20,12/20/1970,2.097
1970,12,21,12/21/1970,2.069
1970,12,22,12/22/1970,2.031
1970,12,23,12/23/1970,3.306
1970,12,24,12/24/1970,2.768
1970,12,25,12/25/1970,2.522
1970,12,26,12/26/1970,2.418
1970,12,27,12/27/1970,2.324
1970,12,28,12/28/1970,2.267
1970,12,29,12/29/1970,2.267
1970,12,30,12/30/1970,2.22
1970,12,31,12/31/1970,2.295
1971,1,1,1/1/1971,2.163
1971,1,2,1/2/1971,2.116
1971,1,3,1/3/1971,2.173
1971,1,4,1/4/1971,4.657
1971,1,5,1/5/1971,4.553
1971,1,6,1/6/1971,3.637
1971,1,7,1/7/1971,3.325
1971,1,8,1/8/1971,3.278
1971,1,9,1/9/1971,3.316
1971,1,10,1/10/1971,3.079
1971,1,11,1/11/1971,3.098
1971,1,12,1/12/1971,2.928
1971,1,13,1/13/1971,2.815
1971,1,14,1/14/1971,3.108
1971,1,15,1/15/1971,3.382
1971,1,16,1/16/1971,2.909
1971,1,17,1/17/1971,2.872
1971,1,18,1/18/1971,2.806
1971,1,19,1/19/1971,2.692
1971,1,20,1/20/1971,2.617
1971,1,21,1/21/1971,2.588
1971,1,22,1/22/1971,3.939
1971,1,23,1/23/1971,7.973
1971,1,24,1/24/1971,8.01
1971,1,25,1/25/1971,8.105
1971,1,26,1/26/1971,7.104
1971,1,27,1/27/1971,6.036
1971,1,28,1/28/1971,5.479
1971,1,29,1/29/1971,5.054
1971,1,30,1/30/1971,5.28
1971,1,31,1/31/1971,4.922
1971,2,1,2/1/1971,4.421
1971,2,2,2/2/1971,4.185
1971,2,3,2/3/1971,4.61
1971,2,4,2/4/1971,6.14
1971,2,5,2/5/1971,10.155
1971,2,6,2/6/1971,8.917
1971,2,7,2/7/1971,8.464
1971,2,8,2/8/1971,8.313
1971,2,9,2/9/1971,7.529
1971,2,10,2/10/1971,6.952
1971,2,11,2/11/1971,6.509
1971,2,12,2/12/1971,6.65
1971,2,13,2/13/1971,7.822
1971,2,14,2/14/1971,6.782
1971,2,15,2/15/1971,6.49
1971,2,16,2/16/1971,6.159
1971,2,17,2/17/1971,5.876
1971,2,18,2/18/1971,5.639
1971,2,19,2/19/1971,5.498
1971,2,20,2/20/1971,5.998
1971,2,21,2/21/1971,5.819
1971,2,22,2/22/1971,9.579
1971,2,23,2/23/1971,9.144
1971,2,24,2/24/1971,8.077
1971,2,25,2/25/1971,7.274
1971,2,26,2/26/1971,8.02
1971,2,27,2/27/1971,7.293
1971,2,28,2/28/1971,6.811
1971,3,1,3/1/1971,6.527
1971,3,2,3/2/1971,7.208
1971,3,3,3/3/1971,7.585
1971,3,4,3/4/1971,7.028
1971,3,5,3/5/1971,6.735
1971,3,6,3/6/1971,6.934
1971,3,7,3/7/1971,6.773
1971,3,8,3/8/1971,6.244
1971,3,9,3/9/1971,5.951
1971,3,10,3/10/1971,6.102
1971,3,11,3/11/1971,5.772
1971,3,12,3/12/1971,5.564
1971,3,13,3/13/1971,5.649
1971,3,14,3/14/1971,5.394
1971,3,15,3/15/1971,6.877
1971,3,16,3/16/1971,6.083
1971,3,17,3/17/1971,5.753
1971,3,18,3/18/1971,5.592
1971,3,19,3/19/1971,6.348
1971,3,20,3/20/1971,5.668
1971,3,21,3/21/1971,5.403
1971,3,22,3/22/1971,5.224
1971,3,23,3/23/1971,5.073
1971,3,24,3/24/1971,4.865
1971,3,25,3/25/1971,4.978
1971,3,26,3/26/1971,5.044
1971,3,27,3/27/1971,4.922
1971,3,28,3/28/1971,5.309
1971,3,29,3/29/1971,7.123
1971,3,30,3/30/1971,6.216
1971,3,31,3/31/1971,5.847
1971,4,1,4/1/1971,5.63
1971,4,2,4/2/1971,5.951
1971,4,3,4/3/1971,5.337
1971,4,4,4/4/1971,5.101
1971,4,5,4/5/1971,4.959
1971,4,6,4/6/1971,5.639
1971,4,7,4/7/1971,5.139
1971,4,8,4/8/1971,4.855
1971,4,9,4/9/1971,4.704
1971,4,10,4/10/1971,4.534
1971,4,11,4/11/1971,4.421
1971,4,12,4/12/1971,4.364
1971,4,13,4/13/1971,4.27
1971,4,14,4/14/1971,4.175
1971,4,15,4/15/1971,4.081
1971,4,16,4/16/1971,4.015
1971,4,17,4/17/1971,3.939
1971,4,18,4/18/1971,3.854
1971,4,19,4/19/1971,3.769
1971,4,20,4/20/1971,3.816
1971,4,21,4/21/1971,3.882
1971,4,22,4/22/1971,3.722
1971,4,23,4/23/1971,4.638
1971,4,24,4/24/1971,3.826
1971,4,25,4/25/1971,3.627
1971,4,26,4/26/1971,3.514
1971,4,27,4/27/1971,3.448
1971,4,28,4/28/1971,3.92
1971,4,29,4/29/1971,3.429
1971,4,30,4/30/1971,3.325
1971,5,1,5/1/1971,3.278
1971,5,2,5/2/1971,3.221
1971,5,3,5/3/1971,3.165
1971,5,4,5/4/1971,3.07
1971,5,5,5/5/1971,3.013
1971,5,6,5/6/1971,2.966
1971,5,7,5/7/1971,2.919
1971,5,8,5/8/1971,3.391
1971,5,9,5/9/1971,2.862
1971,5,10,5/10/1971,2.73
1971,5,11,5/11/1971,2.721
1971,5,12,5/12/1971,3.335
1971,5,13,5/13/1971,6.509
1971,5,14,5/14/1971,4.052
1971,5,15,5/15/1971,4.799
1971,5,16,5/16/1971,4.525
1971,5,17,5/17/1971,4.204
1971,5,18,5/18/1971,3.939
1971,5,19,5/19/1971,3.722
1971,5,20,5/20/1971,3.561
1971,5,21,5/21/1971,3.382
1971,5,22,5/22/1971,3.231
1971,5,23,5/23/1971,3.117
1971,5,24,5/24/1971,3.051
1971,5,25,5/25/1971,2.985
1971,5,26,5/26/1971,2.843
1971,5,27,5/27/1971,2.768
1971,5,28,5/28/1971,2.853
1971,5,29,5/29/1971,2.9
1971,5,30,5/30/1971,2.702
1971,5,31,5/31/1971,2.588
1971,6,1,6/1/1971,2.465
1971,6,2,6/2/1971,2.532
1971,6,3,6/3/1971,2.428
1971,6,4,6/4/1971,2.39
1971,6,5,6/5/1971,2.295
1971,6,6,6/6/1971,2.267
1971,6,7,6/7/1971,2.295
1971,6,8,6/8/1971,2.532
1971,6,9,6/9/1971,2.371
1971,6,10,6/10/1971,2.371
1971,6,11,6/11/1971,2.22
1971,6,12,6/12/1971,2.343
1971,6,13,6/13/1971,2.229
1971,6,14,6/14/1971,2.097
1971,6,15,6/15/1971,2.04
1971,6,16,6/16/1971,1.993
1971,6,17,6/17/1971,2.862
1971,6,18,6/18/1971,2.333
1971,6,19,6/19/1971,2.513
1971,6,20,6/20/1971,2.418
1971,6,21,6/21/1971,2.031
1971,6,22,6/22/1971,1.946
1971,6,23,6/23/1971,1.87
1971,6,24,6/24/1971,1.785
1971,6,25,6/25/1971,1.738
1971,6,26,6/26/1971,1.691
1971,6,27,6/27/1971,1.823
1971,6,28,6/28/1971,3.467
1971,6,29,6/29/1971,2.173
1971,6,30,6/30/1971,4.969
1971,7,1,7/1/1971,2.777
1971,7,2,7/2/1971,2.371
1971,7,3,7/3/1971,2.107
1971,7,4,7/4/1971,1.936
1971,7,5,7/5/1971,2.21
1971,7,6,7/6/1971,2.588
1971,7,7,7/7/1971,2.192
1971,7,8,7/8/1971,2.012
1971,7,9,7/9/1971,1.851
1971,7,10,7/10/1971,2.305
1971,7,11,7/11/1971,1.993
1971,7,12,7/12/1971,2.513
1971,7,13,7/13/1971,2.277
1971,7,14,7/14/1971,1.993
1971,7,15,7/15/1971,1.87
1971,7,16,7/16/1971,1.833
1971,7,17,7/17/1971,1.71
1971,7,18,7/18/1971,1.672
1971,7,19,7/19/1971,3.599
1971,7,20,7/20/1971,2.465
1971,7,21,7/21/1971,2.069
1971,7,22,7/22/1971,1.936
1971,7,23,7/23/1971,1.861
1971,7,24,7/24/1971,2.834
1971,7,25,7/25/1971,2.343
1971,7,26,7/26/1971,2.295
1971,7,27,7/27/1971,2.295
1971,7,28,7/28/1971,2.04
1971,7,29,7/29/1971,2.144
1971,7,30,7/30/1971,2.456
1971,7,31,7/31/1971,2.664
1971,8,1,8/1/1971,2.56
1971,8,2,8/2/1971,3.004
1971,8,3,8/3/1971,3.136
1971,8,4,8/4/1971,2.843
1971,8,5,8/5/1971,2.607
1971,8,6,8/6/1971,2.513
1971,8,7,8/7/1971,2.399
1971,8,8,8/8/1971,2.38
1971,8,9,8/9/1971,2.248
1971,8,10,8/10/1971,2.22
1971,8,11,8/11/1971,2.173
1971,8,12,8/12/1971,2.05
1971,8,13,8/13/1971,2.003
1971,8,14,8/14/1971,1.955
1971,8,15,8/15/1971,1.87
1971,8,16,8/16/1971,1.823
1971,8,17,8/17/1971,1.833
1971,8,18,8/18/1971,1.833
1971,8,19,8/19/1971,1.757
1971,8,20,8/20/1971,1.7
1971,8,21,8/21/1971,1.691
1971,8,22,8/22/1971,1.691
1971,8,23,8/23/1971,1.653
1971,8,24,8/24/1971,1.559
1971,8,25,8/25/1971,1.559
1971,8,26,8/26/1971,1.493
1971,8,27,8/27/1971,1.483
1971,8,28,8/28/1971,1.445
1971,8,29,8/29/1971,1.436
1971,8,30,8/30/1971,1.417
1971,8,31,8/31/1971,2.022
1971,9,1,9/1/1971,1.653
1971,9,2,9/2/1971,1.502
1971,9,3,9/3/1971,1.417
1971,9,4,9/4/1971,1.389
1971,9,5,9/5/1971,1.37
1971,9,6,9/6/1971,1.748
1971,9,7,9/7/1971,1.417
1971,9,8,9/8/1971,1.351
1971,9,9,9/9/1971,1.294
1971,9,10,9/10/1971,1.275
1971,9,11,9/11/1971,1.313
1971,9,12,9/12/1971,1.313
1971,9,13,9/13/1971,1.247
1971,9,14,9/14/1971,1.19
1971,9,15,9/15/1971,1.152
1971,9,16,9/16/1971,1.152
1971,9,17,9/17/1971,2.333
1971,9,18,9/18/1971,2.787
1971,9,19,9/19/1971,1.606
1971,9,20,9/20/1971,1.37
1971,9,21,9/21/1971,1.322
1971,9,22,9/22/1971,1.247
1971,9,23,9/23/1971,1.2
1971,9,24,9/24/1971,1.181
1971,9,25,9/25/1971,1.181
1971,9,26,9/26/1971,1.152
1971,9,27,9/27/1971,1.134
1971,9,28,9/28/1971,1.115
1971,9,29,9/29/1971,1.077
1971,9,30,9/30/1971,1.049
1971,10,1,10/1/1971,1.02
1971,10,2,10/2/1971,1.011
1971,10,3,10/3/1971,0.992
1971,10,4,10/4/1971,1.011
1971,10,5,10/5/1971,1.02
1971,10,6,10/6/1971,1.001
1971,10,7,10/7/1971,0.935
1971,10,8,10/8/1971,0.935
1971,10,9,10/9/1971,1.181
1971,10,10,10/10/1971,1.011
1971,10,11,10/11/1971,0.945
1971,10,12,10/12/1971,0.926
1971,10,13,10/13/1971,0.916
1971,10,14,10/14/1971,0.897
1971,10,15,10/15/1971,1.341
1971,10,16,10/16/1971,1.152
1971,10,17,10/17/1971,1.001
1971,10,18,10/18/1971,0.954
1971,10,19,10/19/1971,0.916
1971,10,20,10/20/1971,0.916
1971,10,21,10/21/1971,1.124
1971,10,22,10/22/1971,2.853
1971,10,23,10/23/1971,1.379
1971,10,24,10/24/1971,1.162
1971,10,25,10/25/1971,1.067
1971,10,26,10/26/1971,1.011
1971,10,27,10/27/1971,0.973
1971,10,28,10/28/1971,0.964
1971,10,29,10/29/1971,0.935
1971,10,30,10/30/1971,0.926
1971,10,31,10/31/1971,1.039
1971,11,1,11/1/1971,1.936
1971,11,2,11/2/1971,1.549
1971,11,3,11/3/1971,2.21
1971,11,4,11/4/1971,1.398
1971,11,5,11/5/1971,1.228
1971,11,6,11/6/1971,1.162
1971,11,7,11/7/1971,1.105
1971,11,8,11/8/1971,1.039
1971,11,9,11/9/1971,1.03
1971,11,10,11/10/1971,1.02
1971,11,11,11/11/1971,1.011
1971,11,12,11/12/1971,1.011
1971,11,13,11/13/1971,1.001
1971,11,14,11/14/1971,0.982
1971,11,15,11/15/1971,0.973
1971,11,16,11/16/1971,0.964
1971,11,17,11/17/1971,0.954
1971,11,18,11/18/1971,0.945
1971,11,19,11/19/1971,1.03
1971,11,20,11/20/1971,0.973
1971,11,21,11/21/1971,0.926
1971,11,22,11/22/1971,0.897
1971,11,23,11/23/1971,0.897
1971,11,24,11/24/1971,1.984
1971,11,25,11/25/1971,1.19
1971,11,26,11/26/1971,1.077
1971,11,27,11/27/1971,1.171
1971,11,28,11/28/1971,1.058
1971,11,29,11/29/1971,1.549
1971,11,30,11/30/1971,1.209
1971,12,1,12/1/1971,1.134
1971,12,2,12/2/1971,1.096
1971,12,3,12/3/1971,1.379
1971,12,4,12/4/1971,1.785
1971,12,5,12/5/1971,3.268
1971,12,6,12/6/1971,7.293
1971,12,7,12/7/1971,13.999
1971,12,8,12/8/1971,7.245
1971,12,9,12/9/1971,4.912
1971,12,10,12/10/1971,4.421
1971,12,11,12/11/1971,3.892
1971,12,12,12/12/1971,3.514
1971,12,13,12/13/1971,3.259
1971,12,14,12/14/1971,3.042
1971,12,15,12/15/1971,3.155
1971,12,16,12/16/1971,3.117
1971,12,17,12/17/1971,3.042
1971,12,18,12/18/1971,2.806
1971,12,19,12/19/1971,2.768
1971,12,20,12/20/1971,5.724
1971,12,21,12/21/1971,4.884
1971,12,22,12/22/1971,4.336
1971,12,23,12/23/1971,3.996
1971,12,24,12/24/1971,3.769
1971,12,25,12/25/1971,3.58
1971,12,26,12/26/1971,3.391
1971,12,27,12/27/1971,3.231
1971,12,28,12/28/1971,3.089
1971,12,29,12/29/1971,2.985
1971,12,30,12/30/1971,3.165
1971,12,31,12/31/1971,2.966
1972,1,1,1/1/1972,2.834
1972,1,2,1/2/1972,3.202
1972,1,3,1/3/1972,2.853
1972,1,4,1/4/1972,7.17
1972,1,5,1/5/1972,6.178
1972,1,6,1/6/1972,5.309
1972,1,7,1/7/1972,4.78
1972,1,8,1/8/1972,4.374
1972,1,9,1/9/1972,5.469
1972,1,10,1/10/1972,10.202
1972,1,11,1/11/1972,12.337
1972,1,12,1/12/1972,10.325
1972,1,13,1/13/1972,10.117
1972,1,14,1/14/1972,9.153
1972,1,15,1/15/1972,8.218
1972,1,16,1/16/1972,7.378
1972,1,17,1/17/1972,6.83
1972,1,18,1/18/1972,6.405
1972,1,19,1/19/1972,6.131
1972,1,20,1/20/1972,5.866
1972,1,21,1/21/1972,5.828
1972,1,22,1/22/1972,5.621
1972,1,23,1/23/1972,5.299
1972,1,24,1/24/1972,5.044
1972,1,25,1/25/1972,4.77
1972,1,26,1/26/1972,4.534
1972,1,27,1/27/1972,4.44
1972,1,28,1/28/1972,4.374
1972,1,29,1/29/1972,4.374
1972,1,30,1/30/1972,4.27
1972,1,31,1/31/1972,4.062
1972,2,1,2/1/1972,3.911
1972,2,2,2/2/1972,3.996
1972,2,3,2/3/1972,5.016
1972,2,4,2/4/1972,4.166
1972,2,5,2/5/1972,3.939
1972,2,6,2/6/1972,4.26
1972,2,7,2/7/1972,4.128
1972,2,8,2/8/1972,3.892
1972,2,9,2/9/1972,3.76
1972,2,10,2/10/1972,3.665
1972,2,11,2/11/1972,3.58
1972,2,12,2/12/1972,4.751
1972,2,13,2/13/1972,4.874
1972,2,14,2/14/1972,4.402
1972,2,15,2/15/1972,4.232
1972,2,16,2/16/1972,4.1
1972,2,17,2/17/1972,4.289
1972,2,18,2/18/1972,4.194
1972,2,19,2/19/1972,3.93
1972,2,20,2/20/1972,3.703
1972,2,21,2/21/1972,3.608
1972,2,22,2/22/1972,3.571
1972,2,23,2/23/1972,3.561
1972,2,24,2/24/1972,3.523
1972,2,25,2/25/1972,3.505
1972,2,26,2/26/1972,3.703
1972,2,27,2/27/1972,3.429
1972,2,28,2/28/1972,3.316
1972,2,29,2/29/1972,3.25
1972,3,1,3/1/1972,3.353
1972,3,2,3/2/1972,3.76
1972,3,3,3/3/1972,3.523
1972,3,4,3/4/1972,3.316
1972,3,5,3/5/1972,3.221
1972,3,6,3/6/1972,3.117
1972,3,7,3/7/1972,3.061
1972,3,8,3/8/1972,3.949
1972,3,9,3/9/1972,3.259
1972,3,10,3/10/1972,3.174
1972,3,11,3/11/1972,3.117
1972,3,12,3/12/1972,3.07
1972,3,13,3/13/1972,3.061
1972,3,14,3/14/1972,3.061
1972,3,15,3/15/1972,2.947
1972,3,16,3/16/1972,3.495
1972,3,17,3/17/1972,3.127
1972,3,18,3/18/1972,3.004
1972,3,19,3/19/1972,2.919
1972,3,20,3/20/1972,2.834
1972,3,21,3/21/1972,3.712
1972,3,22,3/22/1972,4.308
1972,3,23,3/23/1972,3.59
1972,3,24,3/24/1972,3.448
1972,3,25,3/25/1972,3.514
1972,3,26,3/26/1972,3.467
1972,3,27,3/27/1972,3.712
1972,3,28,3/28/1972,3.731
1972,3,29,3/29/1972,4.232
1972,3,30,3/30/1972,3.864
1972,3,31,3/31/1972,4.043
1972,4,1,4/1/1972,3.807
1972,4,2,4/2/1972,3.694
1972,4,3,4/3/1972,3.637
1972,4,4,4/4/1972,3.816
1972,4,5,4/5/1972,3.505
1972,4,6,4/6/1972,3.401
1972,4,7,4/7/1972,3.627
1972,4,8,4/8/1972,3.505
1972,4,9,4/9/1972,3.278
1972,4,10,4/10/1972,3.202
1972,4,11,4/11/1972,3.901
1972,4,12,4/12/1972,3.637
1972,4,13,4/13/1972,3.486
1972,4,14,4/14/1972,3.344
1972,4,15,4/15/1972,3.268
1972,4,16,4/16/1972,3.231
1972,4,17,4/17/1972,3.155
1972,4,18,4/18/1972,3.07
1972,4,19,4/19/1972,3.013
1972,4,20,4/20/1972,2.994
1972,4,21,4/21/1972,2.966
1972,4,22,4/22/1972,3.523
1972,4,23,4/23/1972,3.032
1972,4,24,4/24/1972,2.928
1972,4,25,4/25/1972,2.834
1972,4,26,4/26/1972,2.768
1972,4,27,4/27/1972,2.721
1972,4,28,4/28/1972,2.683
1972,4,29,4/29/1972,2.702
1972,4,30,4/30/1972,2.702
1972,5,1,5/1/1972,2.607
1972,5,2,5/2/1972,2.645
1972,5,3,5/3/1972,3.335
1972,5,4,5/4/1972,2.787
1972,5,5,5/5/1972,2.579
1972,5,6,5/6/1972,2.465
1972,5,7,5/7/1972,2.447
1972,5,8,5/8/1972,3.561
1972,5,9,5/9/1972,2.872
1972,5,10,5/10/1972,2.626
1972,5,11,5/11/1972,2.494
1972,5,12,5/12/1972,2.437
1972,5,13,5/13/1972,5.384
1972,5,14,5/14/1972,6.82
1972,5,15,5/15/1972,5.007
1972,5,16,5/16/1972,4.355
1972,5,17,5/17/1972,4.005
1972,5,18,5/18/1972,3.76
1972,5,19,5/19/1972,3.722
1972,5,20,5/20/1972,3.571
1972,5,21,5/21/1972,3.363
1972,5,22,5/22/1972,3.401
1972,5,23,5/23/1972,3.165
1972,5,24,5/24/1972,3.079
1972,5,25,5/25/1972,2.947
1972,5,26,5/26/1972,2.862
1972,5,27,5/27/1972,2.749
1972,5,28,5/28/1972,2.692
1972,5,29,5/29/1972,2.739
1972,5,30,5/30/1972,2.664
1972,5,31,5/31/1972,2.607
1972,6,1,6/1/1972,2.465
1972,6,2,6/2/1972,2.39
1972,6,3,6/3/1972,2.324
1972,6,4,6/4/1972,2.295
1972,6,5,6/5/1972,2.201
1972,6,6,6/6/1972,2.201
1972,6,7,6/7/1972,2.173
1972,6,8,6/8/1972,2.107
1972,6,9,6/9/1972,2.088
1972,6,10,6/10/1972,2.05
1972,6,11,6/11/1972,1.965
1972,6,12,6/12/1972,1.936
1972,6,13,6/13/1972,1.918
1972,6,14,6/14/1972,1.87
1972,6,15,6/15/1972,1.804
1972,6,16,6/16/1972,1.965
1972,6,17,6/17/1972,1.899
1972,6,18,6/18/1972,2.097
1972,6,19,6/19/1972,2.078
1972,6,20,6/20/1972,4.95
1972,6,21,6/21/1972,2.588
1972,6,22,6/22/1972,2.003
1972,6,23,6/23/1972,1.861
1972,6,24,6/24/1972,1.748
1972,6,25,6/25/1972,1.719
1972,6,26,6/26/1972,1.672
1972,6,27,6/27/1972,1.719
1972,6,28,6/28/1972,2.919
1972,6,29,6/29/1972,2.003
1972,6,30,6/30/1972,1.766
1972,7,1,7/1/1972,1.691
1972,7,2,7/2/1972,1.672
1972,7,3,7/3/1972,1.606
1972,7,4,7/4/1972,1.776
1972,7,5,7/5/1972,2.182
1972,7,6,7/6/1972,1.644
1972,7,7,7/7/1972,1.587
1972,7,8,7/8/1972,1.511
1972,7,9,7/9/1972,1.587
1972,7,10,7/10/1972,1.54
1972,7,11,7/11/1972,1.445
1972,7,12,7/12/1972,1.389
1972,7,13,7/13/1972,1.407
1972,7,14,7/14/1972,1.37
1972,7,15,7/15/1972,1.389
1972,7,16,7/16/1972,1.379
1972,7,17,7/17/1972,1.87
1972,7,18,7/18/1972,2.607
1972,7,19,7/19/1972,1.757
1972,7,20,7/20/1972,1.483
1972,7,21,7/21/1972,2.154
1972,7,22,7/22/1972,1.833
1972,7,23,7/23/1972,1.606
1972,7,24,7/24/1972,1.464
1972,7,25,7/25/1972,1.379
1972,7,26,7/26/1972,1.332
1972,7,27,7/27/1972,1.445
1972,7,28,7/28/1972,2.532
1972,7,29,7/29/1972,3.627
1972,7,30,7/30/1972,2.295
1972,7,31,7/31/1972,3.098
1972,8,1,8/1/1972,2.862
1972,8,2,8/2/1972,2.796
1972,8,3,8/3/1972,2.352
1972,8,4,8/4/1972,2.078
1972,8,5,8/5/1972,2.447
1972,8,6,8/6/1972,2.173
1972,8,7,8/7/1972,2.503
1972,8,8,8/8/1972,2.286
1972,8,9,8/9/1972,2.201
1972,8,10,8/10/1972,2.768
1972,8,11,8/11/1972,2.607
1972,8,12,8/12/1972,2.314
1972,8,13,8/13/1972,2.125
1972,8,14,8/14/1972,2.031
1972,8,15,8/15/1972,1.936
1972,8,16,8/16/1972,1.88
1972,8,17,8/17/1972,1.814
1972,8,18,8/18/1972,1.766
1972,8,19,8/19/1972,1.691
1972,8,20,8/20/1972,1.729
1972,8,21,8/21/1972,1.663
1972,8,22,8/22/1972,1.606
1972,8,23,8/23/1972,1.691
1972,8,24,8/24/1972,1.7
1972,8,25,8/25/1972,1.88
1972,8,26,8/26/1972,1.615
1972,8,27,8/27/1972,1.634
1972,8,28,8/28/1972,1.502
1972,8,29,8/29/1972,1.464
1972,8,30,8/30/1972,1.398
1972,8,31,8/31/1972,1.398
1972,9,1,9/1/1972,1.322
1972,9,2,9/2/1972,1.285
1972,9,3,9/3/1972,1.275
1972,9,4,9/4/1972,1.294
1972,9,5,9/5/1972,1.436
1972,9,6,9/6/1972,1.285
1972,9,7,9/7/1972,1.2
1972,9,8,9/8/1972,1.219
1972,9,9,9/9/1972,1.181
1972,9,10,9/10/1972,1.152
1972,9,11,9/11/1972,1.096
1972,9,12,9/12/1972,1.086
1972,9,13,9/13/1972,1.096
1972,9,14,9/14/1972,1.077
1972,9,15,9/15/1972,1.039
1972,9,16,9/16/1972,1.086
1972,9,17,9/17/1972,1.407
1972,9,18,9/18/1972,1.445
1972,9,19,9/19/1972,1.124
1972,9,20,9/20/1972,1.058
1972,9,21,9/21/1972,1.02
1972,9,22,9/22/1972,1.02
1972,9,23,9/23/1972,1.02
1972,9,24,9/24/1972,0.992
1972,9,25,9/25/1972,0.982
1972,9,26,9/26/1972,1.219
1972,9,27,9/27/1972,1.511
1972,9,28,9/28/1972,1.19
1972,9,29,9/29/1972,1.115
1972,9,30,9/30/1972,1.748
1972,10,1,10/1/1972,1.105
1972,10,2,10/2/1972,0.982
1972,10,3,10/3/1972,0.945
1972,10,4,10/4/1972,1.162
1972,10,5,10/5/1972,2.277
1972,10,6,10/6/1972,1.162
1972,10,7,10/7/1972,1.02
